αs,Ω1,chi2/dof,μS,μJ,νS,νJ
0.11494299466869713,0.16734717638542668,0.37773106445319005,0.6027293100773438,0.836672473636124,0.6607956260055877,0.5609647772457308
0.12121218822536846,0.03044733971788366,0.8344246886354243,0.9534352929414847,1.2719248472550082,1.7921585066474766,1.4977726326582297
0.11472055908287888,0.16889940621580377,0.3741192607860708,0.750818645532507,0.7147157379716239,0.8522831334540606,0.5743657877830376
0.12146725940562571,0.019327440281938748,0.8846224525194177,0.8541419630913045,0.7189497894852498,1.2533572297020998,1.8113228870497744
0.12354972939707756,-0.020042104934982607,1.082380304987881,0.9701106834306991,1.9365462306849701,1.4246143570647853,1.982330362821242
0.12074495294302323,0.039258683125737596,0.7964165465693469,1.1722048335662527,1.1222287665348074,1.356693501989996,1.4451207329616238
0.1189835145563119,0.07875274948090993,0.6411200957606713,0.5687214636339695,1.133720577623528,0.5538856452083779,1.0849433140825038
0.12079387546773264,0.052404038727475795,0.7382905353902667,1.490928000009804,1.955664566401079,1.9558582928032604,1.030201797894661
0.11716406249353224,0.13544648312264426,0.4572566687771319,1.056669205450602,1.6755827066445992,0.6068554424104121,0.5587222673947776
0.12296774031893716,-0.00824744096215876,1.0211479398824055,1.6790017940854138,1.27060963034626,1.0705787252458299,1.9372744595133633
0.12094858824590346,0.05059262555713503,0.7451008229334368,1.857074240499832,1.960218871270044,1.4968689856117408,1.0164196494611106
0.12311742541914578,-0.009076449665988213,1.0244747582341334,1.1992632302621733,1.783660528435349,1.7153257549947,1.8291740587249286
0.1159980505586578,0.13769892251368848,0.4545633508415716,0.7634245448484578,0.5628520015268448,1.4103858992122071,0.7775550678552647
0.12058076936461683,0.05961417039521967,0.7087693726400529,1.920234837728645,1.9380266120992706,1.6690394970909586,0.9392825154923801
0.11993903534969591,0.054833575179445065,0.7312951372619564,1.1275923074857621,0.9687277921357385,0.7886096072968305,1.3318816989827926
0.11950787091431074,0.07123755102077953,0.668397092713198,0.8231777024889385,1.2946000652220784,0.8620889262131742,1.0870064075341852
0.1184680087356154,0.08429345838990775,0.6201955817913593,0.8441572126047904,0.7843447172799356,1.2077967798501401,1.1199047097892847
0.11952510769747221,0.0608567977482785,0.7077927075572477,0.7429877604504364,0.641365029655688,0.6973684506966588,1.3737620220624855
0.11751957927472902,0.11450605943693468,0.5213199736753305,0.8109754138931674,1.0963945118250011,1.2719476780179015,0.8036422481250729
0.1144408810106696,0.1702363762196531,0.3712695339845658,0.8432944861119512,0.5321819911852487,0.8606191661839635,0.6020380321527558
0.11866147609339238,0.08155859733205989,0.6330510880765622,0.9271338108573213,0.6036438590769517,1.6729199813932276,1.1898944219095808
0.12013377617555854,0.06517984576114266,0.7125670234419809,0.7680647331184877,0.5056496674025293,0.8269537708788643,1.397247317568726
0.1208964215855961,0.032035479565668205,0.826251485106214,0.5598528802572887,0.7551078425732966,0.910806085849779,1.6416912390976148
0.11888969930601102,0.0752829812175085,0.6530628435837086,1.1782043294539468,0.7783743916574094,1.726193811258656,1.1951675498868708
0.11679113886383144,0.12521446458941965,0.48916349627995154,1.1284230237894186,0.8476575625431848,0.5779364694868803,0.7870055759182005
0.11511612571631312,0.15758509307221702,0.4019424754625491,0.9309892665917899,0.627139243090044,1.269537370947146,0.6497325380037016
0.11657983267572179,0.1368077963545931,0.4557155126260799,1.7282301217121425,1.017783213851111,1.1641447593412435,0.656713081651341
0.12167781209519427,0.01456597182368222,0.9053606631264522,1.3663867888681573,0.7789701525199644,1.0132970358295745,1.8222140867939074
0.11936018767654133,0.07017295471365326,0.6727248310406058,1.217885965892779,1.048741567759715,1.901318898678614,1.159871568967794
