αs,Ω1,chi2/dof,μS,μJ,νS,νJ
0.11827620977518169,0.09947414102680212,0.5695389411822785,0.9327438363346741,1.2268827067079686,0.611465934116946,0.879192948159624
0.1178345646991612,0.11492858202667451,0.519159493094041,1.1387840927610702,1.4078554608157958,0.7219906026960051,0.7210913970487379
0.1171198067452011,0.13561597739206244,0.45652723830928527,1.9343785825376674,1.4988942491877173,1.0321180890151938,0.5612508189151647
0.11726689045232563,0.13250809686196527,0.4657111429424594,0.9488314314426786,1.6801618619527132,0.5723264373608175,0.5765804547395539
0.12161685370043644,0.031418024026467456,0.8510191242758862,0.8106182775538373,0.5642469443260032,1.0985719771397546,1.7327276356123713
0.12038631893315709,0.04443427474814259,0.7731777073105058,1.6266698251635687,0.8868778511657677,1.5811091802940496,1.4283964247009795
0.11674591360330061,0.12513792668070753,0.4895445957071079,0.5774089471475399,0.8493558035758884,0.6709805373399872,0.8009433193276648
0.11412888034946539,0.1818337022895142,0.344494959733281,0.5154846031388723,0.6889727372043062,0.5989719960044397,0.5189074050021284
0.12084411991114294,0.03643751983315669,0.8126035209031447,1.2675626765656949,0.6466697609468326,1.7126420792215158,1.616385886734125
0.11721008318280482,0.13347092109576114,0.4626507883899211,1.864722784840703,1.50475882037767,1.106660077997955,0.5721002848928858
0.12227204315456604,0.0151332043403889,0.9028600387771393,1.289155897613063,1.9847309737935195,1.1661973073430705,1.4316380515260152
0.12242167784538477,0.007645981682169818,0.9406723485487903,1.7784891855598999,1.4464049975092788,1.9193090392161085,1.6316761902339283
0.12138443711726617,0.033293732643729826,0.8216934256917723,1.0997544990144514,1.6590649492658858,0.7367978449098606,1.3320377306505544
0.12152714929597881,0.0241766596729823,0.8625613018555743,1.641947194519665,1.188348403874387,0.9320359484762779,1.5517705149469552
0.11598682075194781,0.14469417856725053,0.43500616535933967,0.575164415543458,0.9052933934728928,0.6461959211104861,0.6684144129291559
0.11686484681468438,0.11765149571888352,0.5112001694663596,0.5550244916143137,0.6335470016050229,0.6564390140692001,0.8989069910614521
0.11657743919725831,0.13730279361464562,0.45463633474174053,0.6417812793725145,1.1362354360724396,0.725195140591644,0.658938922148288
0.11376139117435206,0.18778840894568424,0.33160370515252585,0.7603630619495925,0.6233061496032394,0.6447197870443699,0.5031926833919358
0.12219546981710225,0.008862731902646515,0.9343274985069993,1.91812299982322,1.1587429285123365,1.7164488699253233,1.7080137668896456
0.11675374063148435,0.14387704980003543,0.43436967661988024,0.9791801145820505,1.6192881864887112,0.6360496434030253,0.5295012014507022
0.11533809763856222,0.16570106730170153,0.38102903471685334,0.5831801487607042,1.099129781525141,0.6276857284932761,0.5206856055141232
0.11955190435234049,0.060200638241148435,0.7087987171095798,1.1623230797415949,0.7143992192296333,0.7395333873986774,1.3413901380818816
0.11794584242196537,0.10210241483006315,0.5684834138319013,0.7846993647229771,0.5007891997176311,1.1015546894896988,1.0522238249723888
0.11774748898648256,0.10287342920705718,0.5626614048429203,0.9476467857707257,0.542281542999672,1.704819444801087,1.0328867441028664
0.12073682777863608,0.04093124645283964,0.7894031952903237,1.3356469992164601,1.1650246567079119,1.4920210473188638,1.3997355683211459
0.11957843754032314,0.07009704972127698,0.6841908357120089,0.7140907705796837,0.5305338146106121,0.9483470643133561,1.322863877961057
0.11913414749266586,0.07046261726485434,0.6703587665477369,0.8532915784957599,0.847124296849949,1.505908485000587,1.2249844014132647
0.1177616200755491,0.10073595903939071,0.5671688648839223,1.075990994796862,0.5716315080984156,1.1855472355988765,1.0331669748465933
0.11619930067060279,0.1369582397670598,0.45574641037927927,0.6057165179665475,0.7863269633282187,0.8428082246003974,0.73475867147519
0.11578097380678036,0.15161803920228326,0.4168351069241708,0.7560945307041783,0.9782710049618355,0.6240164299910745,0.6147856728221328
0.12020008073687354,0.0659039063269288,0.6857325583584923,1.7629542390114081,1.758329247505337,1.4663469886353326,0.9475013508299333
0.11733978594115534,0.10928428460082085,0.537090433666971,0.6514369835542629,0.6694434097176367,1.2237888631636067,0.9409801221824354
0.11436549255697503,0.17467843185381401,0.36054004771542164,0.9214574463693652,0.6420945726301345,0.5773526141012417,0.5574195522404785
0.11697119389659233,0.12557253087492698,0.4883638228120256,0.6349873202540358,1.0563347915027848,0.6873772635996593,0.7492444340247634
0.12021738875209355,0.050477820984034534,0.7494213394159683,0.9824981247805801,1.0926162685967813,1.1427558265429807,1.3450720461954027
0.12239886691579277,0.010093837257234336,0.9280873959902622,1.5684406879921644,1.6917349301220779,1.9898018965460247,1.5464650571567868
0.12160005999103991,0.014788770178570707,0.9042985486555456,0.9524855131004413,0.8486164893001706,1.545785865215127,1.8378459677574712
0.11768448509121898,0.12101741178174817,0.49959959938082216,0.8356441204723025,1.621750362145729,0.6971496820668466,0.6509896114956681
0.12344558805850386,-0.011702698415222689,1.0371376745261283,1.9494846785547846,1.936140446934508,1.810054544259651,1.7099529020304625
0.1221475865763183,0.00854131650346917,0.9363916213566821,1.4647274632185194,1.1659531499265068,1.054785763503614,1.7703707194123228
0.11722321969064983,0.13351893294628667,0.4625073164465738,0.9184435054219622,1.6893695282449999,0.8637765827260154,0.5686528919845566
0.11994914578547755,0.06580269717964568,0.7056407617947411,0.8208158434447791,0.5187963701567033,0.9372227001228663,1.3772859106607824
0.12179823991302133,0.02484922886776499,0.8586389941553575,1.5191802431779733,1.7013620227026218,1.7696569109506024,1.3748401245733142
0.1223656821711922,0.013327741528691166,0.9120981641319291,1.3924020048802237,1.9147265518040986,0.7426184190106916,1.464284757674278
0.11610136274309371,0.15029454521244767,0.4193297546493975,0.6577114496158698,1.2030307724510203,0.7230311943149079,0.5751025585156305
0.12206017360173577,0.018816661326121406,0.8862146703461325,1.4146520995034213,1.785716128726455,1.6411857392222458,1.4305539071332527
0.12330395227129583,-0.013042220012452697,1.0461605562791874,1.293092810424921,1.7394929330227873,1.1801505317387773,1.8926010896988532
0.1160513706336423,0.14288366949306625,0.43993639574403426,0.8625790707308937,0.880582521599481,0.8743309326595179,0.6802530667723422
0.1181760848264122,0.09271521723253189,0.5918740068599162,1.1779950807095403,0.8387001077653536,1.441883462912311,1.0289689384868215
0.11855026844216222,0.08433932381613767,0.6217338734709459,0.6314435818816005,0.6088259494291884,1.1837713920392645,1.1521187035717473
0.11914068828727149,0.06949368320956568,0.6741835918995417,1.0994871301421085,0.6604762259679283,0.809551368409507,1.2703824319815773
0.11375075025480845,0.18397743804158204,0.3398540229515135,0.6549106240723004,0.5084320900604143,0.5936233999721023,0.5423088938823054
0.11562845108812723,0.15014172004760593,0.4205827695672372,0.7259399087862816,0.7927718804317369,0.9017555938555193,0.6576749902823404
0.1206624056328943,0.042851764372731485,0.7879603757594121,0.7592193066319664,0.6000102692516037,1.101363614899216,1.5712269993170802
0.12073400632346053,0.03600782126661459,0.8094568629976527,0.9665038107132866,0.9851820058628732,0.7835558809422624,1.540019614197657
0.11575587972045405,0.16116026989717575,0.3910757411330437,0.712828594562433,1.3194217684599185,0.7330628612985047,0.5018526010066195
0.12134806320080223,0.02407105881258769,0.8631958591358805,1.1702770008187555,1.0802524854416815,1.842084820499788,1.6381827739843806
0.12109003643477063,0.030401452736466737,0.8345144922168846,0.7429009049577646,1.1400056080625314,0.8957925765609782,1.5570834195266756
0.12222619704049166,0.010529360682567235,0.9269772869982191,1.315165270379292,1.4809496026641327,1.6663446246575804,1.6443159035086277
0.11753637802509942,0.11491291771417518,0.5199358709928312,0.7715225708887619,1.1230710288750192,1.2474204561435487,0.7934140945134754
0.11640490515312454,0.12759747516002007,0.4819449039063647,0.6787724908366922,0.6993230954206793,0.5004914057570303,0.8240662375958124
0.1155871256362392,0.16174503970122472,0.39043585608106185,0.8727936978551754,1.1507343174707918,0.8897365577440786,0.5255625394448781
